,1,3,2
Signature.1,0.0,0.0,0.01548233525
Signature.2,0.0,0.0,0.0141142675281
Signature.3,0.0,0.0,0.0185418079961
Signature.4,0.0,0.0494570192548,0.0
Signature.5,0.0367457747578,0.0119787828091,0.0
Signature.6,0.0,0.164288773408,0.0
Signature.7,0.158088508812,0.0,0.126568704888
Signature.8,0.0,0.0567883823687,0.0
Signature.9,0.0329628515436,0.0115198309434,0.131326883301
Signature.10,0.01042795933,0.0,0.0
Signature.11,0.0,0.0,0.0312217489142
Signature.12,0.0,0.0,0.0
Signature.13,0.0,0.0200258444625,0.0
Signature.14,0.0583189422975,0.0249084232385,0.0795586300475
Signature.15,0.225320446553,0.0,0.0
Signature.16,0.0631450521087,0.0113584154858,0.0124015580566
Signature.17,0.201040528803,0.0244365754206,0.0
Signature.18,0.0,0.0,0.0
Signature.19,0.118168705516,0.0,0.0
Signature.20,0.0,0.246442291352,0.0
Signature.21,0.0152540813454,0.0,0.151397069835
Signature.22,0.0257754624276,0.0,0.0
Signature.23,0.0,0.0,0.0
Signature.24,0.0,0.0,0.0655481217801
Signature.25,0.0275927397983,0.0866619852049,0.0
Signature.26,0.0,0.221127917066,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0113900651033,0.0,0.314255236908
Signature.29,0.0157688816047,0.0536286060643,0.0395836354955
Signature.30,0.0,0.0173771529208,0.0
