,1,3,2
Signature.1,0.0426619977872,0.0647049149356,0.0
Signature.2,0.120214216088,0.0,0.0
Signature.3,0.0741738846025,0.0,0.0
Signature.4,0.0,0.447871251181,0.0740050880832
Signature.5,0.0,0.0494700967684,0.0187689577204
Signature.6,0.0,0.0,0.0166353322458
Signature.7,0.0,0.0,0.0521267901783
Signature.8,0.0,0.0128926452573,0.0
Signature.9,0.0,0.0364666485006,0.0304952182015
Signature.10,0.0,0.0,0.0
Signature.11,0.0,0.0,0.0
Signature.12,0.0420695275552,0.0123054009556,0.0
Signature.13,0.0,0.0,0.0
Signature.14,0.0,0.037665619768,0.350766601137
Signature.15,0.0,0.0,0.0
Signature.16,0.0696585768959,0.0,0.0
Signature.17,0.0,0.0,0.0384465010869
Signature.18,0.0,0.0203716004166,0.0127257786615
Signature.19,0.0,0.0,0.0
Signature.20,0.0489809289597,0.0,0.0
Signature.21,0.0,0.0224410669058,0.0
Signature.22,0.0500233304684,0.0387773983947,0.0
Signature.23,0.031168468344,0.0,0.0
Signature.24,0.0972535926309,0.0,0.0152752805051
Signature.25,0.0993651503797,0.0,0.0582909663399
Signature.26,0.0,0.0497228003219,0.0
Signature.27,0.0105422537181,0.117792736521,0.139717566656
Signature.28,0.29349567702,0.0895178200742,0.0504926172345
Signature.29,0.0,0.0,0.0888222236715
Signature.30,0.0203923955496,0.0,0.0534310782779
