,1,3,2
Signature.1,0.0,0.119821263148,0.0
Signature.2,0.0103945871669,0.0,0.207210100224
Signature.3,0.0,0.0,0.0
Signature.4,0.13195105835,0.0,0.0
Signature.5,0.0,0.065524093705,0.0347172559553
Signature.6,0.0341212475435,0.0343891825345,0.0448820485073
Signature.7,0.0223166937373,0.0124786517881,0.0
Signature.8,0.0,0.0,0.0
Signature.9,0.425013590793,0.627215086596,0.0460222281272
Signature.10,0.0146745382841,0.0,0.0185491521712
Signature.11,0.0,0.0,0.0390278310882
Signature.12,0.0,0.0,0.0507404206932
Signature.13,0.0,0.0582689696057,0.119705791488
Signature.14,0.0,0.0,0.0
Signature.15,0.0940294571252,0.0,0.0141647229899
Signature.16,0.0,0.0106911603098,0.0662426609095
Signature.17,0.0,0.0279634172474,0.0
Signature.18,0.0273263771889,0.0,0.0213102147584
Signature.19,0.0,0.0,0.0
Signature.20,0.0478836447682,0.0,0.0
Signature.21,0.0,0.0165540483208,0.0533181118202
Signature.22,0.0,0.0,0.0
Signature.23,0.0119218140508,0.0,0.0139582497689
Signature.24,0.0,0.0110991232588,0.013682491526
Signature.25,0.0,0.0,0.0
Signature.26,0.0636801911059,0.0,0.0
Signature.27,0.0429123854367,0.0,0.0916074683002
Signature.28,0.0,0.0,0.135816860572
Signature.29,0.0,0.0159950034862,0.0290443911007
Signature.30,0.0737744144499,0.0,0.0
